,total_pa,age,years_after_28,primary_position,bats,avg_lineup_position_,total_pa_,avg_lineup_position,ops_reg,k_rate_batter_reg,bb_rate_batter_reg,batter_avg_exp_ba_reg,batter_avg_xwoba_reg,batter_avg_woba_reg,babip_batter_reg,fly_balls_ratio_batter_reg,ground_balls_ratio_batter_reg,line_drives_ratio_batter_reg,popups_ratio_batter_reg,hr_fb_pct_batter_reg
270,242.0,39.0,11.0,1b,L,4.066572112767929,432.625,4.780157613345157,0.7859611206093243,0.24846661640615103,0.12470657731695847,0.35055727510324386,0.4369285722097041,0.35601285588515363,0.2710207472789062,0.2353762111559607,0.27494533351617323,0.156712219788127,0.03010221081918459,0.22228127801734646
271,454.0,28.0,0.0,cf,L,1.5383788258807856,671.5,5.906513769866786,0.7680759781499159,0.18754297109913984,0.0731928160775854,0.3026254829470825,0.3349342129402912,0.34770788576343836,0.3069329622171692,0.2125918512024032,0.3226564784185739,0.17476657646472832,0.07915137653114195,0.16160878155915434
272,207.0,30.0,2.0,cf,R,6.282753918612182,317.125,5.906513769866786,0.7485038386946201,0.2743432516835642,0.10908790089712535,0.36926889763568654,0.4241264940358512,0.3429258854979808,0.3393360320883109,0.1400609238322553,0.3569787228514155,0.16809170788458958,0.011307009281548134,0.22055892239207664
273,149.0,27.0,0.0,3b,L,8.0,10.625,5.174070185843233,0.518412691774385,0.31072854888791274,0.06800825734902693,0.27985571987058167,0.2913196220027054,0.2409480244607434,0.29657188132803675,0.1485110821826318,0.39836700500542077,0.10041624890444333,0.01776044014994038,0.0566211066477964
274,0.0,30.0,2.0,cf,R,8.60869565217391,21.75,5.906513769866786,0.7792658649768289,0.20085308218946277,0.14074542342005728,0.27558626043682344,0.32651702594131354,0.3745344115474481,0.2965371651749741,0.259551783645134,0.37096737311376077,0.15216063297738697,0.009674242476404483,0.09262101892330743
275,66.0,24.0,0.0,2b,B,8.920840787119857,53.75,5.021789243444917,0.5266441532511844,0.23951893706000366,0.06794358842962404,0.3054055929075804,0.331985791278049,0.24195229193383413,0.17729288518108827,0.12503970154219832,0.33241110285375,0.22337445748817644,0.09054839828517272,0.30060869597666606
276,585.0,27.0,0.0,1b,L,6.278093745335124,279.125,4.780157613345157,0.6212936672724064,0.23311994018386925,0.06757489097521853,0.33610905095843474,0.37580534590823456,0.28559586201220305,0.28595211598915476,0.2094848808574166,0.31040123755679044,0.18542394885495908,0.03191667204781012,0.07721927849694712
277,525.0,29.0,1.0,ss,R,1.0,427.25,5.1327474351055535,0.7566941310260257,0.18512438827878283,0.03780465392235409,0.3524755621787415,0.3829921734913695,0.34520413201457945,0.35852428043310897,0.14403845515789948,0.4407217561336069,0.20120848678418166,0.008425719128143636,0.1697409468188928
278,0.0,24.0,1.0,3b,B,7.0,6.375,5.174070185843233,0.41814930188789146,0.4268249297910889,0.07143991394097106,0.2667248899321176,0.2801368434103096,0.19690662700651573,0.22056577105499553,0.15729544255856015,0.24363599588656698,0.11458275948412544,0.024396208997170852,0.07777624539532473
279,518.0,27.0,0.0,2b,L,6.412699261795227,179.75,5.021789243444917,0.6440137742003609,0.2825263196334247,0.07437989618533372,0.31843824562938433,0.35351870461505974,0.2926766084989689,0.25585032523242335,0.19047519309877511,0.2887002359847765,0.19024067080782386,0.028919511903076938,0.18101184871203613
280,179.0,31.0,3.0,cf,R,8.105072463768115,172.5,5.906513769866786,0.8696161671113858,0.3542130701327782,0.12966163423372687,0.42719714244383444,0.5492381088897342,0.3738873288227441,0.3610557206220187,0.1902851293408818,0.18733658503044723,0.17511740324603542,0.03253866427786326,0.331482095315422
281,665.0,30.0,2.0,ss,R,3.6251110886689557,618.875,5.1327474351055535,0.8330125638250812,0.18777001295692866,0.09171077805319586,0.3332645390965642,0.36776526166631823,0.37500273075480006,0.3507772475835448,0.17423010289874646,0.34898526217345527,0.2118276980195068,0.052934887109777666,0.18414450275784416
282,78.0,28.0,0.0,cf,L,8.028357463646506,213.5,5.906513769866786,0.6272233516480272,0.3180678258515704,0.10189903925165461,0.3278240463395467,0.39536467697862354,0.2941741361024141,0.2680978576940561,0.17496399144520908,0.28556145216630596,0.12865761646806131,0.05450154495901784,0.19384685560018436
283,337.0,24.0,0.0,rf,B,8.322580645161288,68.125,4.5349214747568904,0.8000925158422513,0.357865723495771,0.1085562751307772,0.33098829364950283,0.414172649572264,0.34898370356385344,0.348921992216494,0.16888869069309884,0.2833688262275049,0.12823044748432813,0.013287715182647427,0.30612849475386006
284,488.0,25.0,0.0,c,R,6.175,95.625,7.0242474263825025,0.6932435781627594,0.3411569518303368,0.0598786832184578,0.30974774821312545,0.3642772083041473,0.29476303652004543,0.2931061959021475,0.15688472489433616,0.24289662440433246,0.16237631147182385,0.08316648746775823,0.26780456725589624
285,121.0,25.0,0.0,c,B,9.11111111111111,77.5,7.0242474263825025,0.4700814874296863,0.27216870639912294,0.07303384847099777,0.23801657497308307,0.23176724786323655,0.22136501676561102,0.260138224912075,0.08794143492370829,0.46727091605608584,0.1287919367102894,0.045801610629590345,0.010524716673686098
286,0.0,38.0,10.0,2b,B,4.807442039869324,307.75,5.021789243444917,0.6368210859581545,0.20806310967953703,0.0887024326786264,0.3133554510736396,0.35609569996047663,0.2886934929189712,0.2609876969376593,0.24026440878480057,0.297839857648843,0.18206744580321166,0.04955469006773546,0.10623743879036886
287,636.0,23.0,1.0,rf,R,2.723076923076923,202.875,4.5349214747568904,0.9601375167419895,0.2798264872188972,0.10313013887643088,0.3946294172783495,0.5285527624297938,0.4156692523059857,0.3233230817181937,0.20363207901126046,0.28142469264151593,0.1482017187901254,0.05198541154782002,0.423538242935921
288,0.0,37.0,9.0,lf,L,9.0,5.25,5.002857585924129,0.7194696422533159,0.1864515754936823,0.04359850930473628,0.2879047408748634,0.2999245608156653,0.3262017599754978,0.35945542831532573,0.12869406363331942,0.5220575075327246,0.12297503167221098,0.024209561410888716,0.08687836079007527
289,21.0,29.0,1.0,c,R,9.5,2.5,7.0242474263825025,0.7241996650298526,0.32718910372368565,0.136705666514309,0.5017419954858077,0.5169747059194714,0.33807073997727743,0.515841461687147,0.12951794632295408,0.20604614268301005,0.22451911162099175,0.03835225146002877,0.11577188341054707
290,489.0,25.0,0.0,1b,L,5.124138425507607,404.75,4.780157613345157,0.7386729687380147,0.16591873826660603,0.0648559265365075,0.3199767750401891,0.36414164593605336,0.3358008699178003,0.27297659102706967,0.1724731964703157,0.4022259482714071,0.17486147371269242,0.06079568234372603,0.23333239767444328
291,102.0,24.0,0.0,1b,L,5.733333333333333,53.75,4.780157613345157,0.5950002881442501,0.25293962561262723,0.08212282380142925,0.3022234279655925,0.34789070739286954,0.2732010306164934,0.2491041291782733,0.16742883720190133,0.3748637852986229,0.1307276596719954,0.027326056268837544,0.15879155120001032
292,579.0,28.0,0.0,ss,R,3.2793841272879045,608.5,5.1327474351055535,0.832230456840695,0.19481665335534454,0.10528290408791775,0.35713943173508433,0.41381802341896845,0.3726539280548287,0.32672340617066,0.19376145690659932,0.328586771570188,0.20104345263706316,0.05518000228322119,0.2248846380300909
293,284.0,26.0,0.0,3b,R,6.510258853422265,262.375,5.174070185843233,0.6835819908515542,0.22526464170686722,0.06662039839580564,0.3235934886263492,0.3697965459544747,0.31348864319446884,0.2822949802399732,0.1847986376186539,0.36330863898590954,0.16163305368635475,0.03065960069157391,0.1705509151761308
294,540.0,26.0,0.0,3b,R,7.062713734142306,129.5,5.174070185843233,0.7517090790273172,0.31026121618121666,0.05622772506378096,0.3406731077108422,0.43757399237343525,0.3343630560492468,0.32992911911179307,0.20205085644064955,0.28795752207651715,0.14083436498800228,0.03173780630125097,0.21661490551205806
295,464.0,22.0,0.0,2b,L,5.431818181818181,196.25,5.021789243444917,0.7132811812216372,0.3245800623715538,0.08877856308193985,0.37279023739594175,0.47324411502943237,0.31782655646199515,0.30094554119102884,0.2402144648194761,0.1756523006131649,0.17518167152477415,0.04224651758451673,0.20124439653005025
296,0.0,26.0,0.0,rf,R,10.0,0.625,4.5349214747568904,0.6730648458669631,0.31892107211168963,0.07789824336677079,0.2988279761736957,0.35251031745530526,0.30345481299676125,0.26147609489285384,0.1770344604917673,0.27754474095756415,0.15310692840737694,0.04658288996700993,0.1949482095779582
297,0.0,35.0,7.0,c,R,8.0,11.25,7.0242474263825025,0.6442750506529091,0.30485650941093184,0.04771030762198873,0.3552574392120731,0.3876239533393511,0.2866692539948177,0.33929524952362244,0.13395333786334143,0.29290041750204854,0.17596852770785695,0.09187686331122204,0.05343317695871404
298,717.0,29.0,1.0,lf,L,2.4383161629995267,592.5,5.002857585924129,0.846998046920497,0.2908554454373393,0.12710775685418163,0.37166363896364946,0.5025678879629866,0.371727209856691,0.26006953345507217,0.22206712950826615,0.2372182803325222,0.13652409951142874,0.06435664397602249,0.3544513720070045
299,253.0,29.0,1.0,ss,R,5.067628952873577,401.125,5.1327474351055535,0.6239591800493528,0.11423826859588514,0.04762342051815961,0.288923314735647,0.2894385814820844,0.28968050262756584,0.2752333001230526,0.17976624599745772,0.3977813482099882,0.23359433150105283,0.07303723474676142,0.04711822226423782
300,23.0,28.0,0.0,1b,L,8.0,3.125,4.780157613345157,0.4599388483256722,0.36740960058361205,0.0553496490257193,0.3876226785660228,0.4236214112908911,0.20875677341699755,0.17857296308586,0.12203168944627008,0.3522283053822526,0.10787108152311427,0.03011031533825494,0.130433583233211
301,555.0,26.0,0.0,cf,L,5.913747106605962,525.5,5.906513769866786,0.6575609182336822,0.2617772289322679,0.10346831305652496,0.30073784008827537,0.34402225278352017,0.3022814619533497,0.2505431850818294,0.19101643229036444,0.3110291735891383,0.13633825679210826,0.06112739358419758,0.18348123166378447
302,146.0,30.0,2.0,c,L,6.478844187835604,350.75,7.0242474263825025,0.6551400004119665,0.19207004435116687,0.09037327476839722,0.2902030943428777,0.3110474716130304,0.3012632346803735,0.2754111931658585,0.2570426685910514,0.27622749080450354,0.20081608637305826,0.04728333574683067,0.08416713606727812
303,0.0,29.0,1.0,lf,L,9.39357142857143,25.0,5.002857585924129,0.5166521277698829,0.33453762162700806,0.014896157345784896,0.31013967535446724,0.32884193327868566,0.24249393465829502,0.3155222713410696,0.23147047174138413,0.19086964840701423,0.20868313582133874,0.02910493348205361,0.02968343993660905
304,83.0,31.0,3.0,cf,R,8.870560215387801,124.875,5.906513769866786,0.6460992254243638,0.31278398420456693,0.049200693562937645,0.31018973741482697,0.34007892930824674,0.3035649881486994,0.30273783275562977,0.1549261441064605,0.2560374759958588,0.17648789445050225,0.07297925963413619,0.18245112362616075
305,0.0,40.0,12.0,2b,L,7.3125,65.0,5.021789243444917,0.3962600661774849,0.23673910788964594,0.04095265457486301,0.29292016664031684,0.3086573664239042,0.19752160313722722,0.1964448811265618,0.14423047246988005,0.405382482144967,0.15279815478457492,0.05025494185168957,0.07606359092599436
306,0.0,29.0,1.0,lf,L,7.5,4.875,5.002857585924129,0.465778616009771,0.2694813821579994,0.08322883244289081,0.26502137660428854,0.2965356200871463,0.2816271432657065,0.15158664711211023,0.13674573693585051,0.28555336224915717,0.13080952654583924,0.06626815235054269,0.09017753904792623
307,0.0,38.0,10.0,rf,L,9.097560975609756,25.125,4.5349214747568904,0.5035657536740328,0.2379728142947138,0.13902664295230152,0.24826985032288926,0.29465700948335577,0.24027164558030803,0.11466740797846471,0.21177584769111238,0.34968974119835955,0.10305493921062454,0.05337795515092355,0.17540526734858133
308,665.0,25.0,0.0,1b,R,5.214285714285714,67.5,4.780157613345157,0.6284023184979269,0.23945107592747372,0.10103056411495126,0.28851037514664196,0.3122369947436193,0.2910675694346635,0.27014115425215945,0.17684695702024045,0.3101812916003395,0.15606340506582356,0.0705624873481638,0.12415102530149065
309,627.0,27.0,0.0,ss,R,6.983977652471901,476.375,5.1327474351055535,0.6787970137813517,0.18726568025656473,0.08328446981654128,0.29814845750921487,0.3204941060074156,0.3113943520743962,0.27671342582084424,0.1784208834929797,0.3247863656580897,0.2015018523092449,0.08616296138816747,0.13057326587460116
310,0.0,28.0,0.0,c,L,7.423076923076923,13.0,7.0242474263825025,0.46691870574500943,0.441884348773758,0.056960694380962074,0.25094249811908653,0.2997783496886686,0.22558503054608783,0.22882283125853345,0.14887321837530493,0.20159330019199492,0.08892000021245026,0.05301714181204899,0.21490495142106128
311,0.0,28.0,1.0,rf,R,10.344262295081966,33.75,4.5349214747568904,0.7440006154557615,0.19468209111298715,0.08872716435969245,0.29993855237260836,0.3311534828067874,0.32324344059630405,0.2908178098205548,0.21077919587783717,0.27980488175190443,0.20730584444623212,0.10474590338230791,0.18199912340173394
312,313.0,26.0,0.0,1b,R,6.1158382104172935,370.125,4.780157613345157,0.6282114971849918,0.2102238000792851,0.061845293964235784,0.3028376525131037,0.3201282982133346,0.28938404888291797,0.2845144786533276,0.167798885506716,0.356570350274026,0.20378257197242838,0.04596709003742848,0.0999046475327634
313,318.0,32.0,4.0,ss,L,5.040082822853799,418.625,5.1327474351055535,0.6822546489190924,0.17532019317439687,0.044180729791531544,0.29571432574181444,0.3081754231634746,0.31462790696078724,0.3076574268883716,0.16439622260921366,0.42611142579112243,0.19343391875820293,0.020855876101265616,0.09304013918403882
314,422.0,24.0,0.0,c,R,5.573665661372299,408.375,7.0242474263825025,0.7735795036281473,0.11056285038506836,0.11043312367428436,0.33258392363921685,0.3681150893339757,0.3597717826703447,0.2870754741939339,0.18825339326163268,0.4214706858284442,0.21616085688382314,0.045976581838594814,0.17174474982318294
315,21.0,26.0,0.0,2b,B,6.827961945499466,360.625,5.021789243444917,0.6045227087786472,0.16908509416006898,0.06869520908099938,0.28171484055313206,0.32140487291397535,0.27955655261742796,0.22045910134043853,0.28395725456053034,0.3245433018491471,0.1479969573278136,0.0550011370410809,0.10957507747069627
316,602.0,24.0,0.0,ss,R,2.841997407287898,694.375,5.1327474351055535,0.8080273183154872,0.21253979171904033,0.05857524455111717,0.3605189215400877,0.40732619882000426,0.35996799675921065,0.34388415386155424,0.1707766244696323,0.37905654138125655,0.18778945223879698,0.0335433377061755,0.23191041265787318
317,0.0,28.0,0.0,rf,R,8.207185628742515,20.875,4.5349214747568904,0.6989754495846054,0.32536931519336243,0.0893981688478487,0.35996766668956226,0.36281922545944023,0.3258091962410207,0.48934913248321055,0.09452439962381416,0.2680652818506782,0.2226560955474974,0.024619468833407956,0.0423800455604257
318,667.0,25.0,0.0,rf,L,5.313170207111381,590.5,4.5349214747568904,0.8390801379590331,0.1583441327130617,0.08868711606874573,0.3365479120298903,0.4086313094435124,0.3673745150330694,0.27682677931156835,0.29806877133217663,0.28294406055932325,0.1963084659342913,0.047937604190836605,0.1896982801957988
319,172.0,31.0,3.0,c,R,8.11169483782549,49.75,7.0242474263825025,0.5137913666335886,0.3439071831584957,0.0735213241800423,0.3092965731495281,0.3515568465771498,0.23481357754050042,0.2760724165992228,0.19444488886461817,0.29771744129446553,0.14391321513085417,0.00525373307671627,0.06659482928505718
320,610.0,26.0,0.0,3b,R,5.152504944370636,550.75,5.174070185843233,0.6929344631414133,0.20059403252608835,0.05544332707346561,0.35764267954001966,0.38734547965430904,0.32198108426629657,0.32117226063931625,0.1574057043899988,0.3790669499410332,0.21684086894746854,0.03807494256094001,0.13580420185970069
321,0.0,32.0,4.0,cf,L,9.477112977884453,38.375,5.906513769866786,0.5662122210564978,0.21896991235891936,0.06950870493340708,0.24979959577371816,0.25786944903342646,0.253495995321535,0.2472073422352903,0.1479917319491356,0.4153922911737623,0.15511440066286156,0.0644056740709187,0.1369256649622348
322,21.0,26.0,0.0,2b,R,9.2,4.375,5.021789243444917,0.6680751607918878,0.16765200557602294,0.17244648749231084,0.3100241331365882,0.3303170026318179,0.3248279700912967,0.27174340069994973,0.10625419444177091,0.37085586668242065,0.28755955572482605,0.02857023249261547,0.07270338367599628
323,236.0,27.0,0.0,c,R,9.666666666666666,4.375,7.0242474263825025,0.35713750980165987,0.3284179496456151,0.042697866544780506,0.19117692972197944,0.2139797647355771,0.16378992531515527,0.14600650268305088,0.1702810237250299,0.29817024747974136,0.09072640040790451,0.09734846783468966,0.09261750672843766
324,10.0,26.0,0.0,ss,B,7.4759887005649714,88.5,5.1327474351055535,0.5418272060199457,0.30369001960966696,0.05578675569986714,0.30228092338551227,0.3185555348524926,0.2479658003621544,0.28974270197238833,0.15067498606509924,0.33688478079689255,0.15553778084991157,0.034100951570457526,0.06631397201969791
325,52.0,29.0,1.0,c,R,7.242097559681178,288.25,7.0242474263825025,0.641799146908638,0.33957005380367483,0.03887567774546394,0.3650157802037848,0.41376506483529235,0.29632271596215404,0.3583257910839927,0.12618143724883468,0.32442599181157755,0.16575581017999433,0.01751314029826748,0.16663917399566155
326,0.0,27.0,0.0,rf,L,6.907908020190689,222.875,4.5349214747568904,0.6744728158533223,0.21412586299782,0.0863990241094375,0.27536469091712784,0.29289300704188476,0.30896120070055827,0.31222157234222875,0.20573195737416747,0.35659739592718975,0.15668927242980285,0.040517164872578657,0.06388643835617978
